x den vel pres
0.000625 0.445 0.698 2.2
0.001875 0.445 0.698 2.2
0.003125 0.445 0.698 2.2
0.004375 0.445 0.698 2.2
0.005625 0.445 0.698 2.2
0.006875 0.445 0.698 2.2
0.008125 0.445 0.698 2.2
0.009375 0.445 0.698 2.2
0.010625 0.445 0.698 2.2
0.011875 0.445 0.698 2.2
0.013125 0.445 0.698 2.2
0.014375 0.445 0.698 2.2
0.015625 0.445 0.698 2.2
0.016875 0.445 0.698 2.2
0.018125 0.445 0.698 2.2
0.019375 0.445 0.698 2.2
0.020625 0.445 0.698 2.2
0.021875 0.445 0.698 2.2
0.023125 0.445 0.698 2.2
0.024375 0.445 0.698 2.2
0.025625 0.445 0.698 2.2
0.026875 0.445 0.698 2.2
0.028125 0.445 0.698 2.2
0.029375 0.445 0.698 2.2
0.030625 0.445 0.698 2.2
0.031875 0.445 0.698 2.2
0.033125 0.445 0.698 2.2
0.034375 0.445 0.698 2.2
0.035625 0.445 0.698 2.2
0.036875 0.445 0.698 2.2
0.038125 0.445 0.698 2.2
0.039375 0.445 0.698 2.2
0.040625 0.445 0.698 2.2
0.041875 0.445 0.698 2.2
0.043125 0.445 0.698 2.2
0.044375 0.445 0.698 2.2
0.045625 0.445 0.698 2.2
0.046875 0.445 0.698 2.2
0.048125 0.445 0.698 2.2
0.049375 0.445 0.698 2.2
0.050625 0.445 0.698 2.2
0.051875 0.445 0.698 2.2
0.053125 0.445 0.698 2.2
0.054375 0.445 0.698 2.2
0.055625 0.445 0.698 2.2
0.056875 0.445 0.698 2.2
0.058125 0.445 0.698 2.2
0.059375 0.445 0.698 2.2
0.060625 0.445 0.698 2.2
0.061875 0.445 0.698 2.2
0.063125 0.445 0.698 2.2
0.064375 0.445 0.698 2.2
0.065625 0.445 0.698 2.2
0.066875 0.445 0.698 2.2
0.068125 0.445 0.698 2.2
0.069375 0.445 0.698 2.2
0.070625 0.445 0.698 2.2
0.071875 0.445 0.698 2.2
0.073125 0.445 0.698 2.2
0.074375 0.445 0.698 2.2
0.075625 0.445 0.698 2.2
0.076875 0.445 0.698 2.2
0.078125 0.445 0.698 2.2
0.079375 0.445 0.698 2.2
0.080625 0.445 0.698 2.2
0.081875 0.445 0.698 2.2
0.083125 0.445 0.698 2.2
0.084375 0.445 0.698 2.2
0.085625 0.445 0.698 2.2
0.086875 0.445 0.698 2.2
0.088125 0.445 0.698 2.2
0.089375 0.445 0.698 2.2
0.090625 0.445 0.698 2.2
0.091875 0.445 0.698 2.2
0.093125 0.445 0.698 2.2
0.094375 0.445 0.698 2.2
0.095625 0.445 0.698 2.2
0.096875 0.445 0.698 2.2
0.098125 0.445 0.698 2.2
0.099375 0.445 0.698 2.2
0.100625 0.445 0.698 2.2
0.101875 0.445 0.698 2.2
0.103125 0.445 0.698 2.2
0.104375 0.445 0.698 2.2
0.105625 0.445 0.698 2.2
0.106875 0.445 0.698 2.2
0.108125 0.445 0.698 2.2
0.109375 0.445 0.698 2.2
0.110625 0.445 0.698 2.2
0.111875 0.445 0.698 2.2
0.113125 0.445 0.698 2.2
0.114375 0.445 0.698 2.2
0.115625 0.445 0.698 2.2
0.116875 0.445 0.698 2.2
0.118125 0.445 0.698 2.2
0.119375 0.445 0.698 2.2
0.120625 0.445 0.698 2.2
0.121875 0.445 0.698 2.2
0.123125 0.445 0.698 2.2
0.124375 0.445 0.698 2.2
0.125625 0.445 0.698 2.2
0.126875 0.445 0.698 2.2
0.128125 0.445 0.698 2.2
0.129375 0.445 0.698 2.2
0.130625 0.445 0.698 2.2
0.131875 0.445 0.698 2.2
0.133125 0.445 0.698 2.2
0.134375 0.445 0.698 2.2
0.135625 0.445 0.698 2.2
0.136875 0.445 0.698 2.2
0.138125 0.445 0.698 2.2
0.139375 0.445 0.698 2.2
0.140625 0.445 0.698 2.2
0.141875 0.445 0.698 2.2
0.143125 0.445 0.698 2.2
0.144375 0.445 0.698 2.2
0.145625 0.445 0.698 2.2
0.146875 0.445 0.698 2.2
0.148125 0.445 0.698 2.2
0.149375 0.445 0.698 2.2
0.150625 0.445 0.698 2.2
0.151875 0.445 0.698 2.2
0.153125 0.445 0.698 2.2
0.154375 0.445 0.698 2.2
0.155625 0.445 0.698 2.2
0.156875 0.445 0.698 2.2
0.158125 0.445 0.698 2.2
0.159375 0.445 0.698 2.2
0.160625 0.445 0.698 2.2
0.161875 0.445 0.698 2.2
0.163125 0.445 0.698 2.2
0.164375 0.445 0.698 2.2
0.165625 0.445 0.698 2.2
0.166875 0.445 0.698 2.2
0.168125 0.445 0.698 2.2
0.169375 0.445 0.698 2.2
0.170625 0.445 0.698 2.2
0.171875 0.445 0.698 2.2
0.173125 0.445 0.698 2.2
0.174375 0.445 0.698 2.2
0.175625 0.445 0.698 2.2
0.176875 0.445 0.698 2.2
0.178125 0.445 0.698 2.2
0.179375 0.445 0.698 2.2
0.180625 0.445 0.698 2.2
0.181875 0.445 0.698 2.2
0.183125 0.445 0.698 2.2
0.184375 0.445 0.698 2.2
0.185625 0.445 0.698 2.2
0.186875 0.445 0.698 2.2
0.188125 0.445 0.698 2.2
0.189375 0.445 0.698 2.2
0.190625 0.445 0.698 2.2
0.191875 0.445 0.698 2.2
0.193125 0.445 0.698 2.2
0.194375 0.445 0.698 2.2
0.195625 0.445 0.698 2.2
0.196875 0.445 0.698 2.2
0.198125 0.445 0.698 2.2
0.199375 0.445 0.698 2.2
0.200625 0.445 0.698 2.2
0.201875 0.445 0.698 2.2
0.203125 0.445 0.698001 2.2
0.204375 0.445 0.698001 2.2
0.205625 0.445 0.698002 2.2
0.206875 0.444999 0.698004 2.19999
0.208125 0.444999 0.698008 2.19999
0.209375 0.444997 0.698016 2.19998
0.210625 0.444995 0.69803 2.19996
0.211875 0.444991 0.698055 2.19994
0.213125 0.444983 0.6981 2.19988
0.214375 0.44497 0.698176 2.19979
0.215625 0.444948 0.698306 2.19964
0.216875 0.444912 0.69852 2.19939
0.218125 0.444854 0.698864 2.19899
0.219375 0.444763 0.699404 2.19836
0.220625 0.444623 0.700229 2.19739
0.221875 0.444416 0.701453 2.19596
0.223125 0.444119 0.703212 2.1939
0.224375 0.443716 0.705603 2.19111
0.225625 0.443208 0.708609 2.18761
0.226875 0.442607 0.71218 2.18345
0.228125 0.44192 0.716263 2.17871
0.229375 0.441157 0.720799 2.17345
0.230625 0.440329 0.725733 2.16774
0.231875 0.439445 0.731007 2.16165
